"codigo";"denominacion_generica_es";"denominacion_generica_val";"denominacion_especifica";"denominacion";"regimen";"tipo_via";"direccion";"numero";"codigo_postal";"localidad";"provincia";"telefono";"fax";cod_edificacion;longitud;latitud;"titular";"cif";"comarca";"url_es";"url_va";fe_constitucion
"03017758";"CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS";"CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES";"CENTRE FPA MUNICIPAL";"CENTRE FPA MUNICIPAL";"PÚB.";"CARRER";"AUSIÀS MARCH";"S/N";"03720";"BENISSA";"ALICANTE/ALACANT";"965733592";"965732082";1;0.054739;38.716615;"AJUNTAMENT DE BENISSA";"P0304100A";"LA MARINA ALTA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017758";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017758";04/03/2008
"03017783";"CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS";"CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES";"CENTRE FPA MUNICIPAL ALGAR";"CENTRE FPA MUNICIPAL ALGAR";"PÚB.";"CAMÍ";"DE L'INSTITUT";"S/N";"03590";"ALTEA";"ALICANTE/ALACANT";"966885818";"965840824";1;-0.046642;38.604769;"AJUNTAMENT D'ALTEA";"P0301800I";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017783";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017783";30/12/2009
"03017795";"CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS";"CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES";"CENTRE FPA MUNICIPAL";"CENTRE FPA MUNICIPAL";"PÚB.";"CARRER";"MOLIVENT";"2";"03140";"GUARDAMAR DEL SEGURA";"ALICANTE/ALACANT";"966728099";;1;-0.655956;38.087634;"AJUNTAMENT DE GUARDAMAR DEL SEGURA";"P0307600G";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017795";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017795";16/04/2009
"03017825";"ESCUELA OFICIAL DE IDIOMAS";"ESCOLA OFICIAL D'IDIOMES";"ESCOLA OFICIAL IDIOMES ALCOI";"ESCOLA OFICIAL IDIOMES ALCOI";"PÚB.";"AVINGUDA";"DE ANDALUCÍA";"4";"03804";"ALCOI";"ALICANTE/ALACANT";"965533660";;1;-0.468593;38.704493;"GENERALITAT VALENCIANA";"Q0300640J";"L'ALCOIÀ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017825";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017825";02/10/2009
"03017837";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP LA MUIXARA";"CEIP LA MUIXARA";"PÚB.";"PARTIDA";"FOIA BLANCA";"2";"03530";"NUCIA (LA)";"ALICANTE/ALACANT";"966870905";;1;-0.125991;38.606156;"GENERALITAT VALENCIANA";"Q0300661F";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017837";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017837";26/10/2007
"03017849";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE TERRAMARINA";"CENTRE PRIV. ED. INF. 1ER CICLE TERRAMARINA";"PRIV.";"PARCEL.LA";"EGB, P.P.SECTOR 10 CL. COSTA BLANCA";"6";"03509";"FINESTRAT";"ALICANTE/ALACANT";"966890798";"966890799";1;-0.184036;38.539841;"SITE, SERVICIOS COMUNITARIOS, SOC. COOP. VALENCIANA";"F96568134";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017849";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017849";29/06/2007
"03017850";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRO PRIV. ED. INF. 1ER CICLO MI PRIMERA ESCUELA";"CENTRO PRIV. ED. INF. 1ER CICLO MI PRIMERA ESCUELA";"PRIV.";"AVINGUDA";"CAMILO JOSÉ CELA";"80";"03600";"ELDA";"ALICANTE/ALACANT";"966192446";"966192446";1;-0.795254;38.468543;"PERSONA FÍSICA";;"EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017850";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017850";16/05/2007
"03017874";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT MUNTORI";"CENTRE PRIVAT MUNTORI";"PRIV.";"AVINGUDA";"VALENCIA (POLÍGONO EL RIU)";"8";"03420";"CASTALLA";"ALICANTE/ALACANT";"965560749";"965560516";1;-0.663986;38.602442;"ELIJUCE, SL";"B97766992";"L'ALCOIÀ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017874";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017874";05/09/2008
"03017898";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA COMARCAL DE MÚSICA TRADICIONAL";"ESCOLA PRIVADA DE MÚSICA COMARCAL DE MÚSICA TRADICIONAL";"PRIV.";"CARRER";"PRÍNCIPE DE ASTURIAS";"4";"03610";"PETRER";"ALICANTE/ALACANT";"669380560";;1;-0.777206;38.482737;"ASSOCIACIÓ ECOMUT";"G54163357";"EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017898";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017898";28/03/2007
"03017904";"ESCUELA PRIVADA DE MÚSICA Y DANZA";"ESCOLA PRIVADA DE MÚSICA I DANSA";"ESCOLA PRIVADA DE MÚSICA I DANSA CIMO";"ESCOLA PRIVADA DE MÚSICA I DANSA CIMO";"PRIV.";"PLAÇA";"DE LOS DEPORTISTAS OLÍMPICOS DE ONIL";"S/N";"03430";"ONIL";"ALICANTE/ALACANT";"639986322";;1;-0.673363;38.630634;"ASOCIACIÓN ESCUELA DE MÚSICA Y DANZA CIMO";"G54161427";"L'ALCOIÀ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017904";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017904";28/03/2007
"03017916";"ESCUELA PRIVADA DE MÚSICA Y DANZA";"ESCOLA PRIVADA DE MÚSICA I DANSA";"ESCOLA PRIVADA DE MÚSICA I DANSA D'ALTEA";"ESCOLA PRIVADA DE MÚSICA I DANSA D'ALTEA";"PRIV.";"CARRER";"DE LA FILARMÓNICA";"12";"03590";"ALTEA";"ALICANTE/ALACANT";"965844499";"966888303";1;-0.048849;38.599461;"SOCIEDAD FILARMÓNICA ALTEANENSE";"G03100609";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017916";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017916";28/03/2007
"03017928";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP GASPAROT";"CEIP GASPAROT";"PÚB.";"CARRER";"BUSOT";"5";"03570";"VILA JOIOSA (LA)";"ALICANTE/ALACANT";"966870810";;1;-0.241731;38.501279;"GENERALITAT VALENCIANA";"Q0300660H";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017928";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017928";19/10/2007
"03017931";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL EL TOSSALET";"EI 1ER CICLE MUNICIPAL EL TOSSALET";"PÚB.";"AVINGUDA";"MONT BENIDORM";"7";"03502";"BENIDORM";"ALICANTE/ALACANT";"965851832";"966811983";1;-0.161566;38.53249;"AJUNTAMENT DE BENIDORM";"P0303100B";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017931";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017931";29/05/2009
"03017953";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP DAMA DE GUARDAMAR";"CEIP DAMA DE GUARDAMAR";"PÚB.";"CARRER";"MESTRE JOAQUÍN CARTAGENA ALDEGUER";"3";"03140";"GUARDAMAR DEL SEGURA";"ALICANTE/ALACANT";"966926845";;1;-0.65662;38.100122;"GENERALITAT VALENCIANA";"S0300107J";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017953";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017953";03/09/2010
"03017965";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL LA RETJOLA";"EI 1ER CICLE MUNICIPAL LA RETJOLA";"PÚB.";"CARRER";"LA VILA JOIOSA";"2";"03640";"MONÒVER";"ALICANTE/ALACANT";"966966808";;1;-0.837103;38.428807;"AJUNTAMENT DE MONÒVER";"P0308900J";"EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03017965";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03017965";27/05/2011
"03018015";"CENTRO DOCENTE PRIVADO EXTRANJERO";"CENTRE DOCENT PRIVAT ESTRANGER";"CENTRE ESTRANGER COSTA BLANCA UNDERVISNING";"CENTRE ESTRANGER COSTA BLANCA UNDERVISNING";"PRIV.";"CARRER";"ESTRELLA POLAR";"37";"03581";"ALFÀS DEL PI (L')";"ALICANTE/ALACANT";"966867209";"966867209";1;-0.066867;38.564945;"COSTA BLANCA UNDERVISNING, SL";"B53854782";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018015";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018015";08/09/2008
"03018027";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP VICTORIA KENT";"CEIP VICTORIA KENT";"PÚB.";"CARRER";"DÉNIA";"31";"03690";"SANT VICENT DEL RASPEIG";"ALICANTE/ALACANT";"965937035";;1;-0.524825;38.403874;"GENERALITAT VALENCIANA";"Q0300680F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018027";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018027";09/01/2009
"03018064";"CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT PEÑAFORT-2";"CENTRE PRIVAT PEÑAFORT-2";"PRIV.";"CAMÍ";"DE LA SENDERA";"142";"03690";"SANT VICENT DEL RASPEIG";"ALICANTE/ALACANT";"605512895";;1;-0.530596;38.419204;"PERSONA FÍSICA";;"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018064";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018064";24/11/2010
"03018076";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP BALCÓ DE FINESTRAT";"CEIP BALCÓ DE FINESTRAT";"PÚB.";"SECTOR";"5 PARCELA CS-2 BALCÓN DE FINESTRAT";"S/N";"03509";"FINESTRAT";"ALICANTE/ALACANT";"965594760";;1;-0.201321;38.548371;"GENERALITAT VALENCIANA";"Q0300738B";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018076";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018076";03/09/2010
"03018088";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLO MUNICIPAL LOS PASITOS";"EI 1ER CICLO MUNICIPAL LOS PASITOS";"PÚB.";"CARRER";"LOS PASOS";"2";"03370";"REDOVÁN";"ALICANTE/ALACANT";"677423134";;1;-0.906737;38.115921;"AYUNTAMIENTO DE REDOVÁN";"P0311100B";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018088";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018088";30/05/2011
"03018155";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCUELA PRIVADA DE MÚSICA A. MUS. SANTIAGO APÓSTOL ALBATERA";"ESCUELA PRIVADA DE MÚSICA A. MUS. SANTIAGO APÓSTOL ALBATERA";"PRIV.";"CARRER";"JOSÉ CÁNOVAS SERNA";"29";"03340";"ALBATERA";"ALICANTE/ALACANT";"617962353";;1;-0.873245;38.176756;"ASOCIACIÓN MUSICAL SANTIAGO APÓSTOL DE ALBATERA";"G03701877";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018155";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018155";30/04/2008
"03018167";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA A. MUS. MEDITERRÁNEO LA VILA-JOIOSA";"ESCOLA PRIVADA DE MÚSICA A. MUS. MEDITERRÁNEO LA VILA-JOIOSA";"PRIV.";"CARRER";"AITANA";"3";"03570";"VILA JOIOSA (LA)";"ALICANTE/ALACANT";"649992517";"966851000";1;-0.23065;38.508621;"AGRUPACIÓ MUSICAL MEDITERRÁNEO LA VILA-JOIOSA";"G03887668";"LA MARINA BAIXA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018167";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018167";30/04/2008
"03018179";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCUELA PRIVADA DE MÚSICA S.MUSICAL Y CULTURAL DE ALGORFA";"ESCUELA PRIVADA DE MÚSICA S.MUSICAL Y CULTURAL DE ALGORFA";"PRIV.";"CARRER";"MAYOR";"33";"03169";"ALGORFA";"ALICANTE/ALACANT";"965700095";;1;-0.79576;38.085905;"SOCIEDAD MUSICAL Y CULTURAL DE ALGORFA";"G03703543";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018179";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018179";30/04/2008
"03018209";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE CHIQUI SCHOOL";"CENTRE PRIV. ED. INF. 1ER CICLE CHIQUI SCHOOL";"PRIV.";"CARRER";"FINLANDIA (BLOC 2, CC GRAN ALACANT)";"23";"03130";"SANTA POLA";"ALICANTE/ALACANT";"966695852";;1;-0.547908;38.233693;"TRIS TRAS INVERSIONES, SL";"B54251699";"EL BAIX VINALOPÓ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018209";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018209";14/01/2009
"03018210";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE MAR DE SOLES";"CENTRE PRIV. ED. INF. 1ER CICLE MAR DE SOLES";"PRIV.";"CARRER";"LA MOLETA (LOCAL 2 EDIF. MISTRAL)";"4";"03550";"SANT JOAN D'ALACANT";"ALICANTE/ALACANT";"686245463";"965652851";1;-0.432557;38.40147;"PERSONA FÍSICA";;"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018210";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018210";14/01/2009
"03018222";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP EL FARO";"CEIP EL FARO";"PÚB.";"CARRER";"MONTE DE SANTA POLA";"9";"03130";"SANTA POLA";"ALICANTE/ALACANT";"965353350";;1;-0.525682;38.225033;"GENERALITAT VALENCIANA";"S0300150J";"EL BAIX VINALOPÓ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018222";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018222";26/12/2025
"03018246";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLO MUNICIPAL MIGUEL HERNÁNDEZ";"EI 1ER CICLO MUNICIPAL MIGUEL HERNÁNDEZ";"PÚB.";"CARRER";"MAESTRO FIDEL GÓMEZ";"S/N";"03187";"MONTESINOS (LOS)";"ALICANTE/ALACANT";"966721087";"966721004";1;-0.74227;38.02993;"AYUNTAMIENTO DE LOS MONTESINOS";"P0314100I";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018246";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018246";27/12/2010
"03018258";"ESCUELA PRIVADA DE MÚSICA";"ESCOLA PRIVADA DE MÚSICA";"ESCUELA PRIVADA DE MÚSICA BANDA MUSICAL LA LIRA";"ESCUELA PRIVADA DE MÚSICA BANDA MUSICAL LA LIRA";"PRIV.";"CARRER";"GUILLEN GRAS";"6";"03670";"MONFORTE DEL CID";"ALICANTE/ALACANT";"965620710";;1;-0.730226;38.378504;"SOCIEDAD MUSICAL LA LIRA";"G03185881";"EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018258";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018258";30/04/2008
"03018283";"ESCUELA OFICIAL DE IDIOMAS";"ESCOLA OFICIAL D'IDIOMES";"ESCOLA OFICIAL IDIOMES DÉNIA";"ESCOLA OFICIAL IDIOMES DÉNIA";"PÚB.";"CARRER";"DE LES HÍADES";"10";"03700";"DÉNIA";"ALICANTE/ALACANT";"966429630";;1;0.114917;38.833282;"GENERALITAT VALENCIANA";"Q0300712G";"LA MARINA ALTA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018283";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018283";10/02/2017
"03018295";"ESCUELA OFICIAL DE IDIOMAS";"ESCOLA OFICIAL D'IDIOMES";"ESCOLA OFICIAL IDIOMES ELDA";"ESCOLA OFICIAL IDIOMES ELDA";"PÚB.";"CARRER";"PICO VELETA";"S/N";"03600";"ELDA";"ALICANTE/ALACANT";"966957690";;1;-0.800851;38.492204;"GENERALITAT VALENCIANA";"Q0300681D";"EL VINALOPÓ MITJÀ/EL VINALOPÓ MEDIO";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018295";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018295";22/01/2010
"03018301";"ESCUELA OFICIAL DE IDIOMAS";"ESCOLA OFICIAL D'IDIOMES";"ESCOLA OFICIAL  IDIOMES ORIHUELA";"ESCOLA OFICIAL  IDIOMES ORIHUELA";"PÚB.";"AVINGUDA";"PRÍNCIPE DE ASTURIAS";"3";"03300";"ORIHUELA";"ALICANTE/ALACANT";"966904475";;1;-0.93966;38.083574;"GENERALITAT VALENCIANA";"Q0300714C";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018301";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018301";10/02/2017
"03018313";"ESCUELA OFICIAL DE IDIOMAS";"ESCOLA OFICIAL D'IDIOMES";"ESCOLA OFICIAL IDIOMES SANT VICENT DEL RASPEIG-L'ALACANTÍ";"ESCOLA OFICIAL IDIOMES SANT VICENT DEL RASPEIG-L'ALACANTÍ";"PÚB.";"AVINGUDA";"HAYGÓN";"S/N";"03690";"SANT VICENT DEL RASPEIG";"ALICANTE/ALACANT";"683519361";;1;-0.502829;38.383028;"GENERALITAT VALENCIANA";"S0300128F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018313";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018313";14/09/2018
"03018337";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL SIETE ENANITOS";"EI 1ER CICLE MUNICIPAL SIETE ENANITOS";"PÚB.";"CARRER";"MIGUEL JIMÉNEZ REYES";"18";"03015";"ALACANT";"ALICANTE/ALACANT";"965182385";"965218039";1;-0.48373;38.37736;"AJUNTAMENT D'ALACANT";"P0301400H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018337";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018337";31/05/2012
"03018349";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL ELS XIQUETS";"EI 1ER CICLE MUNICIPAL ELS XIQUETS";"PÚB.";"CARRER";"EL CLOT";"8";"03011";"ALACANT";"ALICANTE/ALACANT";"965173565";"965218039";1;-0.495714;38.376235;"AJUNTAMENT D'ALACANT";"P0301400H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018349";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018349";31/05/2012
"03018362";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRO PRIV. ED. INF. 1ER CICLO RENACUAJOS";"CENTRO PRIV. ED. INF. 1ER CICLO RENACUAJOS";"PRIV.";"CARRER";"HUERTO REAL";"S/N";"03400";"VILLENA";"ALICANTE/ALACANT";"966151544";"966151564";1;-0.862873;38.628943;"ESCUELA INFANTIL RENACUAJOS, SL";"B54358825";"L'ALT VINALOPÓ/EL ALTO VINALOPÓ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018362";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018362";03/04/2009
"03018374";"CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS";"CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES";"CENTRO FPA MUNICIPAL";"CENTRO FPA MUNICIPAL";"PÚB.";"CARRER";"COMANDANTE BERNABÉ(INST.CEIP A.SEQUEROS)";"43";"03390";"BENEJÚZAR";"ALICANTE/ALACANT";"965356150";"965356689";1;-0.835847;38.075232;"AJUNTAMENT DE BENEJÚZAR";"P0302400G";"EL BAIX SEGURA/LA VEGA BAJA";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018374";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018374";08/09/2010
"03018386";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE MUNICIPAL";"EI 1ER CICLE MUNICIPAL";"PÚB.";"CARRER";"SANT JERONI, 4 - AV. VILLENA";"21";"03410";"BIAR";"ALICANTE/ALACANT";"655672180";;1;-0.764483;38.62739;"AJUNTAMENT DE BIAR";"P0304300G";"L'ALT VINALOPÓ/EL ALTO VINALOPÓ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018386";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018386";28/05/2010
"03018404";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE GRAN VÍA PARQUE AVENTURA";"CENTRE PRIV. ED. INF. 1ER CICLE GRAN VÍA PARQUE AVENTURA";"PRIV.";"CARRER";"PINTOR XAVIER SOLER";"13";"03015";"ALACANT";"ALICANTE/ALACANT";"966354050";;1;-0.466533;38.363658;"ENSEÑANZA INICIAL, SL";"B54409784";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018404";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018404";29/05/2009
"03018416";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE PRINCESA MERCEDES";"CENTRE PRIV. ED. INF. 1ER CICLE PRINCESA MERCEDES";"PRIV.";"CARRER";"PRINCESA MERCEDES";"12-14";"03006";"ALACANT";"ALICANTE/ALACANT";"965103891";;1;-0.504417;38.346406;"ISABEL MOLINA E HIJOS, SL";"B54873278";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018416";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018416";11/05/2009
"03018431";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE";"CENTRE PRIV. ED. INF. 1ER CICLE PICAPIEDRA";"CENTRE PRIV. ED. INF. 1ER CICLE PICAPIEDRA";"PRIV.";"CARRER";"DEPORTISTAS HERMANOS TORRES";"12";"03016";"ALACANT";"ALICANTE/ALACANT";"965150663";;1;-0.435699;38.367368;"C.E.I. LÓPEZ BURILLO, SLU";"B53369435";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03018431";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03018431";30/05/2011
